Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01,83.83999633789062,84.48999786376953,82.5999984741211,83.33000183105469,81.5586166381836,5927400
2020-09-02,83.58000183105469,84.0199966430664,82.4800033569336,83.44999694824219,81.67605590820312,7125100
2020-09-03,82.95999908447266,83.0,79.41000366210938,80.30999755859375,78.6028060913086,7988400
2020-09-04,79.0999984741211,79.80000305175781,75.68000030517578,79.01000213623047,77.3304443359375,8947300
2020-09-08,76.58000183105469,77.48999786376953,75.91999816894531,76.18000030517578,74.56060791015625,11025000
2020-09-09,77.8499984741211,80.0,77.26000213623047,79.58999633789062,77.89811706542969,6984700
2020-09-10,80.29000091552734,81.11000061035156,78.7300033569336,79.08999633789062,77.40873718261719,8458000
2020-09-11,79.83000183105469,80.5199966430664,77.62999725341797,77.97000122070312,76.31254577636719,6024500
2020-09-14,79.04000091552734,79.41999816894531,78.4800033569336,79.12000274658203,77.4381103515625,6221600
2020-09-15,80.0,82.20999908447266,79.77999877929688,81.75,80.01219940185547,6500800
2020-09-16,81.68000030517578,82.38999938964844,79.83000183105469,79.98999786376953,78.28961181640625,4996100
2020-09-17,78.05999755859375,79.19000244140625,77.70999908447266,78.7699966430664,77.09554290771484,7609500
2020-09-18,79.33000183105469,80.63999938964844,78.08000183105469,80.08999633789062,78.38748168945312,9409400
2020-09-21,79.63999938964844,81.47000122070312,79.16000366210938,81.41000366210938,79.67942810058594,6293200
2020-09-22,82.30999755859375,83.27999877929688,80.76000213623047,82.6500015258789,80.89307403564453,6237500
2020-09-23,82.52999877929688,83.1500015258789,79.88999938964844,80.12999725341797,78.42662811279297,5849100
2020-09-24,79.27999877929688,80.88999938964844,79.25,79.69000244140625,77.99598693847656,5023700
2020-09-25,79.87999725341797,81.33000183105469,79.05999755859375,80.9800033569336,79.2585678100586,4954300
2020-09-28,81.62999725341797,82.0199966430664,80.51000213623047,81.94999694824219,80.20793914794922,3838100
2020-09-29,81.83000183105469,82.0,80.54000091552734,80.77999877929688,79.06282043457031,4828500
2020-09-30,80.61000061035156,82.0199966430664,80.4000015258789,80.94999694824219,79.22919464111328,7455000
2020-10-01,81.72000122070312,83.54000091552734,81.37999725341797,82.68000030517578,80.92242431640625,6035900
2020-10-02,81.98999786376953,81.98999786376953,78.12999725341797,78.30000305175781,76.63554382324219,8789500
2020-10-05,79.36000061035156,80.16999816894531,78.4000015258789,79.98999786376953,78.28961181640625,5561100
2020-10-06,79.7699966430664,80.63999938964844,78.12000274658203,78.30000305175781,76.63554382324219,4887000
2020-10-07,78.68000030517578,78.93000030517578,77.66000366210938,78.47000122070312,76.80191802978516,5421300
2020-10-08,78.69999694824219,78.95999908447266,77.3499984741211,77.80000305175781,76.14617156982422,5492100
2020-10-09,78.19000244140625,78.75,77.72000122070312,78.20999908447266,76.54743957519531,5433200
2020-10-12,79.27999877929688,81.91999816894531,78.94999694824219,81.05999755859375,79.33686065673828,6724600
2020-10-13,81.44000244140625,82.45999908447266,80.45999908447266,81.9800033569336,80.2373046875,5270300
2020-10-14,82.51000213623047,82.95999908447266,81.08000183105469,81.9000015258789,80.15900421142578,5515900
2020-10-15,81.0199966430664,81.47000122070312,80.11000061035156,80.3499984741211,78.64196014404297,3863800
2020-10-16,80.94999694824219,81.61000061035156,80.5199966430664,80.62000274658203,78.90621948242188,4683700
2020-10-19,82.27999877929688,82.51000213623047,79.80999755859375,80.08000183105469,78.37769317626953,4463100
2020-10-20,80.5,81.12999725341797,79.5999984741211,80.13999938964844,78.43641662597656,3364600
2020-10-21,80.98999786376953,82.58999633789062,80.72000122070312,81.94000244140625,80.19815063476562,5305100
2020-10-22,82.20999908447266,82.20999908447266,79.56999969482422,80.7699966430664,79.05302429199219,4341200
2020-10-23,81.0,81.37999725341797,79.88999938964844,81.04000091552734,79.31729125976562,4303400
2020-10-26,80.75,81.76000213623047,79.76000213623047,80.48999786376953,78.77897644042969,4235500
2020-10-27,81.0,81.48999786376953,80.08000183105469,80.95999908447266,79.2389907836914,5469700
2020-10-28,80.18000030517578,80.68000030517578,78.93000030517578,79.01000213623047,77.3304443359375,5910400
2020-10-29,78.95999908447266,79.47000122070312,77.12999725341797,77.7699966430664,76.11679077148438,9877200
2020-10-30,77.44999694824219,78.27999877929688,74.37000274658203,75.7300033569336,74.12016296386719,11977700
2020-11-02,76.55000305175781,77.7699966430664,75.69999694824219,76.4000015258789,74.77592468261719,7306600
2020-11-03,76.58000183105469,77.68000030517578,75.76000213623047,76.26000213623047,74.63890075683594,6820400
2020-11-04,78.93000030517578,80.0199966430664,77.66999816894531,79.37000274658203,77.68279266357422,8632900
2020-11-05,80.73999786376953,81.68000030517578,79.88999938964844,80.13999938964844,78.43641662597656,6581700
2020-11-06,79.87000274658203,80.13999938964844,77.2699966430664,78.80999755859375,77.13468933105469,7576500
