Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01,102.68499755859375,103.09500122070312,101.69499969482422,102.96499633789062,97.97502136230469,650400
2020-09-02,103.5,105.21499633789062,103.16500091552734,104.88999938964844,99.80673217773438,847800
2020-09-03,104.44999694824219,105.53500366210938,101.20500183105469,102.00499725341797,97.0615463256836,891200
2020-09-04,102.19999694824219,102.68499755859375,99.4000015258789,100.92500305175781,96.03390502929688,1151000
2020-09-08,100.88500213623047,100.92500305175781,98.58000183105469,98.76000213623047,93.97382354736328,1175600
2020-09-09,99.51000213623047,102.91999816894531,99.51000213623047,101.34500122070312,96.43352508544922,1246800
2020-09-10,100.92500305175781,101.3550033569336,98.44000244140625,99.09500122070312,94.29258728027344,792800
2020-09-11,99.3550033569336,99.68499755859375,98.41999816894531,99.31999969482422,94.50668334960938,746400
2020-09-14,100.0,101.41000366210938,99.49500274658203,100.05000305175781,95.20130920410156,1044600
2020-09-15,100.36499786376953,101.58000183105469,99.81999969482422,100.17500305175781,95.32025146484375,1067200
2020-09-16,100.68000030517578,101.30000305175781,99.25,99.33999633789062,94.52571868896484,1057800
2020-09-17,97.98500061035156,98.36499786376953,95.55500030517578,96.36499786376953,91.69487762451172,1771200
2020-09-18,96.20999908447266,97.29499816894531,94.19999694824219,94.9800033569336,90.37699890136719,1790600
2020-09-21,94.26499938964844,95.46499633789062,93.71499633789062,95.19999694824219,90.58634185791016,1185600
2020-09-22,95.0250015258789,96.47000122070312,94.8550033569336,96.19499969482422,91.53311157226562,1355400
2020-09-23,96.68499755859375,96.80000305175781,92.54499816894531,92.74500274658203,88.25031280517578,1410600
2020-09-24,93.02999877929688,96.19499969482422,92.90499877929688,94.42500305175781,89.8488998413086,1240200
2020-09-25,94.5,96.08499908447266,94.15499877929688,95.78500366210938,91.14299774169922,1080600
2020-09-28,97.37000274658203,98.27999877929688,96.88999938964844,97.58999633789062,92.86052703857422,2829800
2020-09-29,96.4000015258789,96.58000183105469,91.61000061035156,94.94499969482422,90.34370422363281,4796800
2020-09-30,95.69000244140625,98.08499908447266,95.5,97.05000305175781,92.34669494628906,1861400
2020-10-01,97.37000274658203,97.7300033569336,95.56500244140625,96.5999984741211,91.91849517822266,1524400
2020-10-02,95.38500213623047,96.95500183105469,95.07499694824219,96.41999816894531,92.04259490966797,1006000
2020-10-05,96.66500091552734,97.66999816894531,96.40499877929688,97.54000091552734,93.11174011230469,816400
2020-10-06,97.88500213623047,97.88500213623047,95.62000274658203,95.81999969482422,91.46983337402344,1087000
2020-10-07,96.33000183105469,97.5199966430664,96.05999755859375,97.08999633789062,92.68217468261719,977000
2020-10-08,97.45999908447266,97.625,96.83499908447266,97.16500091552734,92.75376892089844,695200
2020-10-09,97.8949966430664,98.51499938964844,97.63500213623047,98.05500030517578,93.60336303710938,732400
2020-10-12,98.05500030517578,100.6050033569336,97.99500274658203,100.44999694824219,95.8896484375,1039600
2020-10-13,100.26499938964844,101.66500091552734,99.30500030517578,100.11499786376953,95.56983947753906,1297600
2020-10-14,99.87000274658203,100.7699966430664,98.87000274658203,99.00499725341797,94.5102310180664,635000
2020-10-15,98.36000061035156,100.05500030517578,98.13500213623047,99.57499694824219,95.05435943603516,699200
2020-10-16,100.06500244140625,100.98999786376953,99.69000244140625,99.69499969482422,95.16890716552734,809000
2020-10-19,99.9749984741211,100.70999908447266,98.56500244140625,98.76499938964844,94.2811279296875,681000
2020-10-20,98.9000015258789,99.37000274658203,97.8499984741211,97.97000122070312,93.52222442626953,533000
2020-10-21,97.94499969482422,98.67500305175781,97.54499816894531,97.66999816894531,93.23584747314453,398800
2020-10-22,97.5,97.81500244140625,96.86499786376953,97.31500244140625,92.89695739746094,554400
2020-10-23,97.76499938964844,98.45999908447266,97.31500244140625,98.2300033569336,93.77043151855469,553800
2020-10-26,97.41500091552734,97.97000122070312,96.36499786376953,97.02999877929688,92.6249008178711,535600
2020-10-27,97.25,97.63999938964844,96.0199966430664,96.1050033569336,91.74190521240234,1094800
2020-10-28,94.86000061035156,95.52999877929688,92.69999694824219,92.83499908447266,88.620361328125,907800
2020-10-29,92.79499816894531,93.49500274658203,91.92500305175781,91.94999694824219,87.77552795410156,863000
2020-10-30,91.55000305175781,92.15499877929688,89.25499725341797,90.25499725341797,86.15748596191406,1375600
2020-11-02,91.69000244140625,93.28500366210938,91.56999969482422,92.58499908447266,88.3816909790039,1005000
2020-11-03,93.58999633789062,94.70999908447266,93.01000213623047,93.83999633789062,89.5797119140625,698600
2020-11-04,94.41500091552734,96.2750015258789,94.18000030517578,94.48999786376953,90.2002182006836,787000
2020-11-05,95.8949966430664,95.96499633789062,93.82499694824219,94.2699966430664,89.99020385742188,826400
2020-11-06,94.37999725341797,95.94000244140625,93.5,94.33000183105469,90.04747772216797,718600
2020-11-09,95.875,97.0,88.91999816894531,89.16000366210938,85.1121826171875,2137200
2020-11-10,89.5,91.93000030517578,89.08000183105469,90.97000122070312,86.84001922607422,1152800
2020-11-11,91.82499694824219,93.54000091552734,91.70500183105469,93.44499969482422,89.20265197753906,1027000
2020-11-12,94.08000183105469,94.36499786376953,91.44000244140625,92.48999786376953,88.291015625,623000
2020-11-13,92.44000244140625,92.9800033569336,91.1500015258789,92.30999755859375,88.11917877197266,596200
2020-11-16,92.59500122070312,92.91500091552734,90.76499938964844,92.08999633789062,87.9091796875,1145400
2020-11-17,91.61499786376953,92.36499786376953,90.90499877929688,91.33000183105469,87.18367767333984,1334200
