ticker,size_score,average_size,Date,Close,Close_lag,weights,holding_value,holding_size,holding_value_next,week_return_on_position,position
KMX,9.615805480084347,8000.0,2020-10-09,94.95999908447266,93.73999786376952,0.029250457038391225,380.25594149908596,4.004380214460884,375.3705927492842,-4.8853487498017785,long
LITE,9.615805480084347,8000.0,2020-10-09,82.73999786376953,82.7300033569336,0.029250457038391225,380.25594149908596,4.59579346527387,380.2100088098807,-0.045932689205244515,long
MADCX,9.615805480084347,8000.0,2020-10-09,27.239999771118164,27.07999992370605,0.029250457038391225,380.25594149908596,13.9594693353214,378.02242853548046,-2.2335129636055058,long
MALRX,9.615805480084347,8000.0,2020-10-09,19.40999984741211,19.459999084472656,0.029250457038391225,380.25594149908596,19.590723569726592,381.23546273103636,0.9795212319504003,long
CDAY,9.615805480084347,8000.0,2020-10-09,89.22000122070312,89.98999786376953,0.029250457038391225,380.25594149908596,4.262003320964416,383.53766974896644,3.281728249880473,long
MAYHX,9.615805480084347,8000.0,2020-10-09,9.640000343322754,9.670000076293944,0.029250457038391225,380.25594149908596,39.445635680135034,381.4393000363689,1.1833585372829134,long
MRK,9.615805480084347,8000.0,2020-10-09,76.67938995361328,76.17366027832031,0.029250457038391225,380.25594149908596,4.9590371249578205,377.7480092641153,-2.507932234970667,long
IJR,9.615805480084347,8000.0,2020-10-09,76.08000183105469,75.83000183105469,0.029250457038391225,380.25594149908596,4.998106366289168,379.00641490751366,-1.2495265915723053,long
HGIIX,10.819778284410283,32500.0,2020-10-09,38.27999877929688,38.380001068115234,0.11882998171846434,1544.7897623400365,40.35501075239091,1548.825355780565,4.035593440528373,long
MSM,10.819778284410283,32500.0,2020-10-09,65.75,66.56999969482422,0.11882998171846434,1544.7897623400365,23.494901328365575,1564.0555742592214,19.265811919184898,long
IVV,10.819778284410283,32500.0,2020-10-09,348.010009765625,348.45001220703125,0.11882998171846434,1544.7897623400365,4.4389233613723045,1546.7428994562556,1.953137116219068,long
NTAP,-28.847416440253042,-24000.0,2020-10-09,45.869998931884766,47.150001525878906,0.030534351145038167,-91.60305343511449,-1.9970145098791392,-94.15923718800373,-2.5561837528892397,short
YNDX,-22.04502167692873,-183000.0,2020-10-09,60.93000030517578,57.9900016784668,0.23282442748091603,-698.4732824427481,-11.463536499989404,-664.770500875551,33.70278156719712,short
OSUR,-20.43558376449463,-40500.0,2020-10-09,15.380000114440918,13.8100004196167,0.05152671755725191,-154.58015267175574,-10.050725066420126,-138.80051738471403,15.779635287041714,short
RUN,-19.231610960168695,-16000.0,2020-10-09,71.43000030517578,62.38999938964844,0.020356234096692113,-61.06870229007634,-0.8549447295137605,-53.34000115254667,7.728701137529669,short
JNJ,-19.231610960168695,-16000.0,2020-10-09,150.97000122070312,148.10000610351562,0.020356234096692113,-61.06870229007634,-0.40450885471478515,-59.907763852185795,1.1609384378905432,short
DVN,-19.231610960168695,-16000.0,2020-10-09,10.06999969482422,8.949999809265137,0.020356234096692113,-61.06870229007634,-6.064419477734884,-54.27655316903099,6.792149121045348,short
DORM,-12.429216196844383,-175000.0,2020-10-09,92.95999908447266,91.16999816894533,0.22264631043256997,-667.9389312977098,-7.185229538252839,-655.0773638459632,12.861567451746623,short
PONPX,-10.819778284410283,-32500.0,2020-10-09,11.770000457763672,11.75,0.041348600508905854,-124.04580152671755,-10.539150102147621,-123.83501370023455,0.2107878264829992,short
NTDOY,-10.819778284410283,-32500.0,2020-10-09,13.755999565124512,13.770000457763672,0.041348600508905854,-124.04580152671755,-9.017578180302506,-124.1720556706852,-0.12625414396764256,short
GOOGL,-10.819778284410283,-32500.0,2020-10-09,75.52249908447266,78.38500213623047,0.041348600508905854,-124.04580152671755,-1.642501281478664,-128.74746645746634,-4.701664930748791,short
AAPL,-10.819778284410283,-32500.0,2020-10-09,116.97000122070312,119.0199966430664,0.041348600508905854,-124.04580152671755,-1.0604924359423025,-126.21980616585016,-2.1740046391326047,short
BABA,-10.819778284410283,-32500.0,2020-10-09,299.739990234375,307.3099975585937,0.041348600508905854,-124.04580152671755,-0.4138446839533247,-127.17860881533319,-3.1328072886156377,short
AMZN,-10.819778284410283,-32500.0,2020-10-09,164.33250427246094,163.635498046875,0.041348600508905854,-124.04580152671755,-0.7548464138357643,-123.51966887691282,0.5261326498047367,short
AE,-10.819778284410283,-32500.0,2020-10-09,21.75,20.43000030517578,0.041348600508905854,-124.04580152671755,-5.703255242607703,-116.51750634697075,7.528295179746806,short
IDV,-9.615805480084347,-8000.0,2020-10-09,25.96999931335449,25.40999984741211,0.010178117048346057,-30.53435114503817,-1.175754792158834,-29.87592908935003,0.6584220556881384,short
IDXX,-9.615805480084347,-8000.0,2020-10-09,400.6499938964844,423.75,0.010178117048346057,-30.53435114503817,-0.07621203446948586,-32.294849606444636,-1.760498461406467,short
TRNO,-9.615805480084347,-8000.0,2020-10-09,60.31999969482422,59.97999954223633,0.010178117048346057,-30.53435114503817,-0.506206089183024,-30.362240997475023,0.1721101475631457,short
TEAM,-9.615805480084347,-8000.0,2020-10-09,198.8500061035156,207.4499969482422,0.010178117048346057,-30.53435114503817,-0.15355469050950324,-31.85492007758472,-1.32056893254655,short
ROP,-9.615805480084347,-8000.0,2020-10-09,414.3900146484375,433.8900146484375,0.010178117048346057,-30.53435114503817,-0.07368505529975926,-31.97120972338347,-1.4368585783453014,short
BE,-9.615805480084347,-8000.0,2020-10-09,22.920000076293945,18.86000061035156,0.010178117048346057,-30.53435114503817,-1.3322142689091747,-25.12556192474609,5.408789220292078,short
ROK,-9.615805480084347,-8000.0,2020-10-09,244.27999877929688,249.02999877929688,0.010178117048346057,-30.53435114503817,-0.12499734443107426,-31.128088531085773,-0.5937373860476036,short
RNSIX,-9.615805480084347,-8000.0,2020-10-09,10.239999771118164,10.239999771118164,0.010178117048346057,-30.53435114503817,-2.9818702956576284,-30.534351145038165,3.552713678800501e-15,short
PUTW,-9.615805480084347,-8000.0,2020-10-09,27.18000030517578,27.200000762939453,0.010178117048346057,-30.53435114503817,-1.1234124651287671,-30.556819908598158,-0.022468763559988503,short
PFE,-9.615805480084347,-8000.0,2020-10-09,34.90512466430664,36.00569152832031,0.010178117048346057,-30.53435114503817,-0.8747813233356548,-31.49710648275942,-0.9627553377212514,short
MSCI,-9.615805480084347,-8000.0,2020-10-09,352.3299865722656,365.6099853515625,0.010178117048346057,-30.53435114503817,-0.08666407149189766,-31.68524990865947,-1.1508987636212993,short
HMN,9.615805480084347,8000.0,2020-10-16,35.70000076293945,35.779998779296875,0.006146753745678064,79.9290683935696,2.238909430964069,80.10817670685064,0.17910831328104848,long
IFF,9.615805480084347,8000.0,2020-10-16,116.2699966430664,110.56999969482422,0.006146753745678064,79.9290683935696,0.6874436286339745,76.01064180826741,-3.9184265853021856,long
IART,9.615805480084347,8000.0,2020-10-16,48.459999084472656,49.06999969482422,0.006146753745678064,79.9290683935696,1.6493823752295556,80.93519264916273,1.0061242555931358,long
HSIC,9.615805480084347,8000.0,2020-10-16,62.34000015258789,67.79000091552734,0.006146753745678064,79.9290683935696,1.2821473884813832,86.91677263899396,6.987704245424368,long
FNGZX,9.615805480084347,8000.0,2020-10-16,19.93000030517578,19.71999931335449,0.006146753745678064,79.9290683935696,4.0104900737413525,79.08686150039446,-0.8422068931751312,long
FNV,9.615805480084347,8000.0,2020-10-16,139.80999755859375,137.99000549316406,0.006146753745678064,79.9290683935696,0.5716978026558628,78.88858292891233,-1.0404854646572659,long
HII,9.615805480084347,8000.0,2020-10-16,148.0,152.82000732421875,0.006146753745678064,79.9290683935696,0.5400612729295243,82.53216768461681,2.603099291047215,long
HD,9.615805480084347,8000.0,2020-10-16,287.6600036621094,283.0,0.006146753745678064,79.9290683935696,0.27785951253569374,78.63424204760133,-1.2948263459682607,long
EVR,9.615805480084347,8000.0,2020-10-16,78.41000366210938,84.16000366210938,0.006146753745678064,79.9290683935696,1.0193733536604117,85.79046517711697,5.861396783547377,long
HAE,9.615805480084347,8000.0,2020-10-16,93.77999877929688,106.9499969482422,0.006146753745678064,79.9290683935696,0.852304003348046,91.15391055704814,11.224842163478542,long
GOVT,9.615805480084347,8000.0,2020-10-16,27.82999992370605,27.649999618530277,0.006146753745678064,79.9290683935696,2.872047021656105,79.41209905319232,-0.5169693403772726,long
GOOGL,9.615805480084347,8000.0,2020-10-16,78.38500213623047,81.64900207519531,0.006146753745678064,79.9290683935696,1.0196984909773377,83.25736420588217,3.328295812312575,long
GOLD,9.615805480084347,8000.0,2020-10-16,27.56999969482422,26.809999465942383,0.006146753745678064,79.9290683935696,2.8991320013897157,77.72572740895475,-2.20334098461484,long
GNTX,9.615805480084347,8000.0,2020-10-16,27.540000915527344,29.440000534057617,0.006146753745678064,79.9290683935696,2.9022899686435646,85.44341822685661,5.514349833287014,long
GGFPX,9.615805480084347,8000.0,2020-10-16,12.4399995803833,12.43000030517578,0.006146753745678064,79.9290683935696,6.42516648630842,79.86482138561885,-0.06424700795074045,long
GBTC,9.615805480084347,8000.0,2020-10-16,12.43000030517578,14.380000114440918,0.006146753745678064,79.9290683935696,6.4303351915677425,92.4682207906376,12.539152397068008,long
FVADX,9.615805480084347,8000.0,2020-10-16,46.5099983215332,47.209999084472656,0.006146753745678064,79.9290683935696,1.7185351812099299,81.13204433155484,1.2029759379852436,long
FTDR,9.615805480084347,8000.0,2020-10-16,42.060001373291016,41.2599983215332,0.006146753745678064,79.9290683935696,1.9003581974280732,78.40877603619417,-1.5202923573754248,long
ITW,9.615805480084347,8000.0,2020-10-16,206.63999938964844,206.6999969482422,0.006146753745678064,79.9290683935696,0.3868034680103353,79.9522756573058,0.023207263736210848,long
FSSAX,9.615805480084347,8000.0,2020-10-16,28.88999938964844,28.950000762939453,0.006146753745678064,79.9290683935696,2.766669092496033,80.09507233856115,0.16600394499155868,long
FLT,9.615805480084347,8000.0,2020-10-16,249.58999633789065,259.20001220703125,0.006146753745678064,79.9290683935696,0.3202414742831399,83.00659404338755,3.0775256498179573,long
FLQL,9.615805480084347,8000.0,2020-10-16,35.970001220703125,35.599998474121094,0.006146753745678064,79.9290683935696,2.222103577454568,79.10688396672164,-0.8221844268479543,long
NEE,9.615805480084347,8000.0,2020-10-16,76.4000015258789,75.76750183105469,0.006146753745678064,79.9290683935696,1.0461919737854362,79.26735228942275,-0.6617161041468478,long
MSFT,9.615805480084347,8000.0,2020-10-16,219.66000366210935,216.22999572753903,0.006146753745678064,79.9290683935696,0.3638762954612347,78.6809698129355,-1.2480985806340925,long
MODG,9.615805480084347,8000.0,2020-10-16,20.209999084472656,20.09000015258789,0.006146753745678064,79.9290683935696,3.9549268686003605,79.45448139365519,-0.47458699991440767,long
MO,9.615805480084347,8000.0,2020-10-16,39.52999877929688,39.08000183105469,0.006146753745678064,79.9290683935696,2.0219850964283608,79.01918127078562,-0.9098871227839709,long
MNST,9.615805480084347,8000.0,2020-10-16,40.380001068115234,40.19499969482422,0.006146753745678064,79.9290683935696,1.9794221465903576,79.56287257812772,-0.36619581544186985,long
MMC,9.615805480084347,8000.0,2020-10-16,114.94000244140624,113.6999969482422,0.006146753745678064,79.9290683935696,0.6953981790135736,79.0667708316565,-0.8622975619130955,long
ELV,9.615805480084347,8000.0,2020-10-16,296.8699951171875,310.760009765625,0.006146753745678064,79.9290683935696,0.2692392956789659,83.66880615448544,3.739737760915844,long
FLCB,9.615805480084347,8000.0,2020-10-16,26.26000022888184,26.170000076293945,0.006146753745678064,79.9290683935696,3.0437573380391783,79.65512976870555,-0.2739386248640443,long
MEDP,9.615805480084347,8000.0,2020-10-16,123.73999786376952,116.54000091552734,0.006146753745678064,79.9290683935696,0.6459436703851151,75.2782759380604,-4.65079245550919,long
MCD,9.615805480084347,8000.0,2020-10-16,229.3699951171875,228.7100067138672,0.006146753745678064,79.9290683935696,0.3484722068932033,79.69908077814064,-0.22998761542895352,long
MA,9.615805480084347,8000.0,2020-10-16,339.3999938964844,329.6099853515625,0.006146753745678064,79.9290683935696,0.23550108966103175,77.62351071344969,-2.305557680119904,long
LYFT,9.615805480084347,8000.0,2020-10-16,25.530000686645508,26.020000457763672,0.006146753745678064,79.9290683935696,3.130789903792666,81.46315472984705,1.5340863362774542,long
LUKOY,9.615805480084347,8000.0,2020-10-16,54.650001525878906,56.560001373291016,0.006146753745678064,79.9290683935696,1.4625629672804321,82.72256343790582,2.7934950443362254,long
FLCO,9.615805480084347,8000.0,2020-10-16,26.82999992370605,26.684999465942383,0.006146753745678064,79.9290683935696,2.9790931278738864,79.49709852630728,-0.43196986726231046,long
DOC,9.615805480084347,8000.0,2020-10-16,17.790000915527344,17.90999984741211,0.006146753745678064,79.9290683935696,4.4929209825844625,80.46821411252239,0.5391457189527955,long
META,9.615805480084347,8000.0,2020-10-16,265.92999267578125,284.7900085449219,0.006146753745678064,79.9290683935696,0.3005643236752847,85.59771630778299,5.668647914213395,long
FSEN,9.615805480084347,8000.0,2020-10-16,7.25,7.25,0.006146753745678064,79.9290683935696,11.02469908876822,79.9290683935696,0.0,long
WFC,10.819778284410283,32500.0,2020-10-16,22.86000061035156,23.280000686645508,0.024971187091817133,324.7118403488765,14.204367090079566,330.67767561041717,5.96583526154069,long
ABBV,10.819778284410283,32500.0,2020-10-16,86.2699966430664,84.33999633789062,0.024971187091817133,324.7118403488765,3.7639023181180784,317.4475077262568,-7.2643326226196905,long
NFG,10.819778284410283,32500.0,2020-10-16,41.650001525878906,42.93000030517578,0.024971187091817133,324.7118403488765,7.796202363813103,334.6909698577087,9.979129508832216,long
ETWO,10.819778284410283,32500.0,2020-10-16,10.4399995803833,10.25,0.024971187091817133,324.7118403488765,31.102667950198786,318.80234648953757,-5.909493859338909,long
DUK,10.819778284410283,32500.0,2020-10-16,92.37000274658205,92.77999877929688,0.024971187091817133,324.7118403488765,3.515338645596086,326.15311524722,1.4412748983435222,long
PAG,10.819778284410283,32500.0,2020-10-16,55.130001068115234,55.130001068115234,0.024971187091817133,324.7118403488765,5.889929875888856,324.7118403488765,0.0,long
MTCH,10.819778284410283,32500.0,2020-10-16,112.20999908447266,120.3000030517578,0.024971187091817133,324.7118403488765,2.89378703322536,348.12258892814793,23.410748579271456,long
VOO,10.819778284410283,32500.0,2020-10-16,318.989990234375,317.6499938964844,0.024971187091817133,324.7118403488765,1.0179373970647085,323.34780796460785,-1.3640323842686257,long
NVT,20.43558376449463,40500.0,2020-10-16,19.43000030517578,19.899999618530277,0.0311179408374952,404.64090874244613,20.825573977714118,414.428914212185,9.788005469738891,long
AAPL,21.639556568820566,65000.0,2020-10-16,119.0199966430664,115.04000091552734,0.049942374183634265,649.423680697753,5.4564249623139744,627.7071326601059,-21.716548037647044,long
NGL,22.04502167692873,183000.0,2020-10-16,3.829999923706055,3.930000066757202,0.1406069919323857,1828.3774395029045,477.38315298285863,1876.1158230913982,47.73838358849366,long
CVX,23.65445958936283,325500.0,2020-10-16,72.88999938964844,72.56999969482422,0.2500960430272762,3252.1139702633636,44.616737515369174,3237.8366278743933,-14.277342388970283,long
JNJ,31.94850922946486,115500.0,2020-10-16,148.10000610351562,145.24000549316406,0.08874375720322704,1153.975924932161,7.791869529874163,1131.691173320941,-22.284751611219917,long
OLED,-19.231610960168695,-16000.0,2020-10-16,190.88999938964844,193.47999572753903,0.01107649705780547,-33.238336133630746,-0.17412298307877302,-33.68931402214736,-0.45097788851661136,short
BKR,-12.429216196844383,-175000.0,2020-10-16,13.140000343322754,14.289999961853027,0.12114918656974731,-363.54430146158626,-27.666993300066814,-395.3613332025427,-31.817031740956452,short
KR,-12.429216196844383,-175000.0,2020-10-16,34.06999969482422,32.7599983215332,0.12114918656974731,-363.54430146158626,-10.670510851716106,-349.5659175921215,13.978383869464778,short
MET,-12.429216196844383,-175000.0,2020-10-16,39.27999877929688,40.93999862670898,0.12114918656974731,-363.54430146158626,-9.255201444995915,-378.90793444804774,-15.363632986461482,short
EPAM,-11.512925464970229,-75000.0,2020-10-16,350.57000732421875,339.04998779296875,0.05192107995846314,-155.80470062639412,-0.4444324881515057,-150.68482968256674,5.1198709438273795,short
NVDA,-11.512925464970229,-75000.0,2020-10-16,138.11500549316406,135.90249633789062,0.05192107995846314,-155.80470062639412,-1.1280794586371399,-153.30881449628353,2.4958861301105912,short
MPLX,-11.512925464970229,-75000.0,2020-10-16,16.969999313354492,17.3799991607666,0.05192107995846314,-155.80470062639412,-9.181184851538802,-159.5689850145874,-3.764284388193289,short
PAA,-10.819778284410283,-32500.0,2020-10-16,6.590000152587891,6.820000171661377,0.02249913464866736,-67.51537027143746,-10.245124234924972,-69.87174904088045,-2.3563787694429834,short
BX,-10.819778284410283,-32500.0,2020-10-16,55.77999877929688,54.63999938964844,0.02249913464866736,-67.51537027143746,-1.2103867290957389,-66.13553013902974,1.3798401324077219,short
OKE,-10.819778284410283,-32500.0,2020-10-16,28.899999618530277,30.549999237060547,0.02249913464866736,-67.51537027143746,-2.3361720125472787,-71.37005320096156,-3.8546829295241025,short
PONPX,-10.819778284410283,-32500.0,2020-10-16,11.75,11.760000228881836,0.02249913464866736,-67.51537027143746,-5.745988959271274,-67.57283147618269,-0.057461204745223426,short
MMP,-10.819778284410283,-32500.0,2020-10-16,36.720001220703125,37.47999954223633,0.02249913464866736,-67.51537027143746,-1.838653813371106,-68.91274408348013,-1.397373812042673,short
CARR,-10.819778284410283,-32500.0,2020-10-16,32.7599983215332,34.93000030517578,0.02249913464866736,-67.51537027143746,-2.060908844035547,-71.98754655110113,-4.472176279663671,short
JPM,-10.819778284410283,-32500.0,2020-10-16,101.51000213623048,103.80999755859376,0.02249913464866736,-67.51537027143746,-0.6651105196592266,-69.04512142201935,-1.5297511505818875,short
LNG,-10.819778284410283,-32500.0,2020-10-16,50.040000915527344,48.70000076293945,0.02249913464866736,-67.51537027143746,-1.3492279983249866,-65.70740454780612,1.807965723631341,short
AN,-10.819778284410283,-32500.0,2020-10-16,62.25,60.650001525878906,0.02249913464866736,-67.51537027143746,-1.0845842613885537,-65.78003710816003,1.7353331632774314,short
TRGP,-10.819778284410283,-32500.0,2020-10-16,16.549999237060547,17.110000610351562,0.02249913464866736,-67.51537027143746,-4.079478754310136,-69.79988397616266,-2.2845137047251995,short
TRP,-10.819778284410283,-32500.0,2020-10-16,43.02999877929688,42.18000030517578,0.02249913464866736,-67.51537027143746,-1.569030262299735,-66.18169694263285,1.3336733288046076,short
ET,-10.819778284410283,-32500.0,2020-10-16,6.019999980926514,6.300000190734863,0.02249913464866736,-67.51537027143746,-11.215177821486712,-70.65562241449169,-3.1402521430542265,short
WMB,-10.819778284410283,-32500.0,2020-10-16,19.270000457763672,19.959999084472656,0.02249913464866736,-67.51537027143746,-3.50365172120358,-69.9328851475345,-2.4175148760970444,short
LII,-9.615805480084347,-8000.0,2020-10-16,288.2200012207031,288.0899963378906,0.005538248528902735,-16.619168066815373,-0.05766139753114956,-16.611671803586532,0.007496263228841116,short
KN,-9.615805480084347,-8000.0,2020-10-16,16.06999969482422,16.280000686645508,0.005538248528902735,-16.619168066815373,-1.0341735147741185,-16.836345530633245,-0.2171774638178725,short
XRX,-9.615805480084347,-8000.0,2020-10-16,20.07999992370605,19.729999542236328,0.005538248528902735,-16.619168066815373,-0.8276478152370464,-16.329491015759825,0.2896770510555484,short
NEOG,-9.615805480084347,-8000.0,2020-10-16,35.709999084472656,36.14500045776367,0.005538248528902735,-16.619168066815373,-0.46539256490884884,-16.821614471670152,-0.20244640485477916,short
NEP,-9.615805480084347,-8000.0,2020-10-16,65.75,65.08000183105469,0.005538248528902735,-16.619168066815373,-0.2527630124230475,-16.44981731131483,0.1693507555005418,short
NVAX,-9.615805480084347,-8000.0,2020-10-16,107.04000091552734,93.12999725341795,0.005538248528902735,-16.619168066815373,-0.15526128479698637,-14.459483026705483,2.15968504010989,short
JKHY,-9.615805480084347,-8000.0,2020-10-16,162.25999450683594,158.30999755859375,0.005538248528902735,-16.619168066815373,-0.10242307795785864,-16.21459722145226,0.4045708453631143,short
LOPE,-9.615805480084347,-8000.0,2020-10-16,80.98999786376953,82.7300033569336,0.005538248528902735,-16.619168066815373,-0.2052002531815089,-16.976217634549855,-0.3570495677344816,short
LSFYX,-9.615805480084347,-8000.0,2020-10-16,8.699999809265137,8.710000038146973,0.005538248528902735,-16.619168066815373,-1.9102492449616668,-16.638270996486344,-0.01910292967097149,short
PAYC,-9.615805480084347,-8000.0,2020-10-16,381.7999877929688,388.6499938964844,0.005538248528902735,-16.619168066815373,-0.043528466731714836,-16.917338329604295,-0.298170262788922,short
PBA,-9.615805480084347,-8000.0,2020-10-16,21.700000762939453,21.71999931335449,0.005538248528902735,-16.619168066815373,-0.7658602526502475,-16.63448416168887,-0.015316094873497832,short
WCMIX,-9.615805480084347,-8000.0,2020-10-16,22.51000022888184,22.43000030517578,0.005538248528902735,-16.619168066815373,-0.7383015503257022,-16.560103999117253,0.059064067698120226,short
VRSK,-9.615805480084347,-8000.0,2020-10-16,192.47000122070312,189.25,0.005538248528902735,-16.619168066815373,-0.08634679670292289,-16.341131276028158,0.27803679078721544,short
VRNT,-9.615805480084347,-8000.0,2020-10-16,26.974018096923828,26.6530818939209,0.005538248528902735,-16.619168066815373,-0.6161176287158588,-16.421433614452138,0.1977344523632354,short
TRBCX,-9.615805480084347,-8000.0,2020-10-16,160.9199981689453,160.55999755859375,0.005538248528902735,-16.619168066815373,-0.10327596480188486,-16.581988656452047,0.037179410363325616,short
TJX,-9.615805480084347,-8000.0,2020-10-16,56.650001525878906,57.02000045776367,0.005538248528902735,-16.619168066815373,-0.29336571260679295,-16.7277130671315,-0.10854500031612702,short
TECH,-9.615805480084347,-8000.0,2020-10-16,66.4175033569336,67.11499786376953,0.005538248528902735,-16.619168066815373,-0.25022271580282807,-16.793697036573416,-0.17452896975804322,short
TEAM,-9.615805480084347,-8000.0,2020-10-16,207.4499969482422,208.4900054931641,0.005538248528902735,-16.619168066815373,-0.08011168142346022,-16.70248490004383,-0.08331683322845862,short
HLX,-9.615805480084347,-8000.0,2020-10-16,2.609999895095825,2.7699999809265137,0.005538248528902735,-16.619168066815373,-6.367497599537339,-17.63796822926805,-1.0188001624526777,short
TDOC,-9.615805480084347,-8000.0,2020-10-16,221.2899932861328,216.32000732421875,0.005538248528902735,-16.619168066815373,-0.07510130855906541,-16.245915617555443,0.3732524492599296,short
RBA,-9.615805480084347,-8000.0,2020-10-16,64.11000061035156,61.79999923706055,0.005538248528902735,-16.619168066815373,-0.25922894881601277,-16.020348839053597,0.5988192277617763,short
QUOT,-9.615805480084347,-8000.0,2020-10-16,8.350000381469727,8.859999656677246,0.005538248528902735,-16.619168066815373,-1.990319438032187,-17.634229537643225,-1.0150614708278525,short
QASCX,-9.615805480084347,-8000.0,2020-10-16,18.440000534057617,18.280000686645508,0.005538248528902735,-16.619168066815373,-0.9012563766536085,-16.474967184071605,0.14420088274376752,short
PRA,-9.615805480084347,-8000.0,2020-10-16,15.079999923706056,15.729999542236328,0.005538248528902735,-16.619168066815373,-1.1020668535077187,-17.335511101190246,-0.7163430343748729,short
PFE,-9.615805480084347,-8000.0,2020-10-16,36.00569152832031,36.223907470703125,0.005538248528902735,-16.619168066815373,-0.4615705840212387,-16.719890126783753,-0.1007220599683798,short
PEGA,-9.615805480084347,-8000.0,2020-10-16,130.74000549316406,134.22999572753906,0.005538248528902735,-16.619168066815373,-0.12711616466686115,-17.062802240133923,-0.44363417331855004,short
PCTY,-9.615805480084347,-8000.0,2020-10-16,192.8000030517578,190.80999755859372,0.005538248528902735,-16.619168066815373,-0.08619900313151915,-16.447631577078383,0.1715364897369902,short
ROL,-9.615805480084347,-8000.0,2020-10-16,39.8466682434082,40.133331298828125,0.005538248528902735,-16.619168066815373,-0.41707798416909464,-16.738728916105668,-0.11956084929029487,short
HASI,-9.615805480084347,-8000.0,2020-10-16,45.540000915527344,44.31999969482422,0.005538248528902735,-16.619168066815373,-0.3649356111705499,-16.17394617570926,0.44522189110611166,short
ZG,-9.615805480084347,-8000.0,2020-10-16,97.87000274658205,96.76000213623048,0.005538248528902735,-16.619168066815373,-0.16980859916646698,-16.43068041809765,0.1884876487177216,short
DXCM,-9.615805480084347,-8000.0,2020-10-16,101.25,102.75,0.005538248528902735,-16.619168066815373,-0.16413993152410244,-16.865377964101526,-0.24620989728615328,short
CMCSA,-9.615805480084347,-8000.0,2020-10-16,45.560001373291016,45.060001373291016,0.005538248528902735,-16.619168066815373,-0.36477540750378806,-16.43678036306348,0.18238770375189262,short
DPZ,9.615805480084347,8000.0,2020-10-23,394.1000061035156,378.3200073242188,0.008324661810613945,108.51317993806025,0.27534427368051806,104.1682476354953,-4.344932302564942,long
CVNA,9.615805480084347,8000.0,2020-10-23,202.63999938964844,185.3500061035156,0.008324661810613945,108.51317993806025,0.5354973364829346,99.25443458552827,-9.258745352531975,long
CLVT,9.615805480084347,8000.0,2020-10-23,29.280000686645508,27.75,0.008324661810613945,108.51317993806025,3.706051140482134,102.84291914837921,-5.670260789681038,long
BYND,9.615805480084347,8000.0,2020-10-23,171.72999572753906,142.42999267578125,0.008324661810613945,108.51317993806025,0.6318825053150502,89.9990206039769,-18.514159334083345,long
NOW,9.615805480084347,8000.0,2020-10-23,514.010009765625,497.5700073242188,0.008324661810613945,108.51317993806025,0.2111110248369276,105.0425141743334,-3.470665763726842,long
